t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u1,u2,u3,u4,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,v
1.0576672515985397,21.080031263140786,31.10218416749605,-0.1179951543426443,4.141779639050116,0.0988151520021837,0.7250958703524002,0.0175651367612883,-0.156811795810039,-0.342677601042216,-0.3943383613891233,0.8381668905765853,0.1590328342757568,-0.0051481855069828,-0.4363323129985821,-0.0051462740221312,0.0584663404256274,6.915867839567549,-0.0585761334330858,2.4566179757984874,0.0010837873225504,-1.3745581625396612,-0.009081612018806,-47.82263812469356,-101.58579584165456,16.723730697673098,-41.88850719608622,41.50134601063285
1.2865819245536303,26.37952172442148,31.512689697342644,-0.0167162112027729,4.227772950067766,0.0549451733457656,0.7090396980897539,-0.0026022633185249,-0.1167603100637876,-0.2762997731285911,-0.4028437607185473,0.8647037738246647,0.1611093177297808,-0.0072800169141134,-0.436332312998582,-0.0051380982961731,0.0665827461994845,6.334893601305152,-0.005495182273122,2.119866688084344,0.0001822510437297,-1.3546977228345425,-0.00098012386147,-41.74717632333924,-88.67408819769979,11.231927277894512,-27.08887772746408,36.20917724975733
1.5421115040860451,31.32388215754888,31.627987726331263,-0.0283387898654678,4.295884001187194,0.0584661215148135,0.6872874647243609,0.0261552383992954,-0.0751602816117478,-0.200225633788743,-0.4080329032858372,0.8875696272712273,0.162490860366027,-0.0078140319679386,-0.436332312998582,-0.0035820659361107,0.0554154865972341,5.509054951696775,-0.0055134992634961,1.747919125653551,0.0001832237440576,-0.7870901275914027,-0.0009320223125577,-33.874636993773535,-72.66484316246226,5.77302248062709,-16.17367440400837,29.60569843430264
1.8260144943648144,35.405082367002564,31.33995407540985,-0.0149068837477509,4.26707282466519,0.0750386379720717,0.6539679554043123,0.0150250163204915,-0.0278856334005214,-0.1193701838774567,-0.4091014613012427,0.9042309584104063,0.1632229231506511,-0.0049809609824994,-0.4363323129985819,-0.0053080265013356,0.0619837197459734,4.3897306955190345,0.008845959096379,1.3014843662795823,-7.764798513836365e-05,-0.5697650838667141,0.0012014649413501,-23.808439947678327,-50.953275603078886,1.515755059979517,-5.224277413209597,22.00311827837543
2.140381479439729,38.08345622877071,30.51609643200153,-0.0056449178067877,4.255062114420957,0.0801674080119883,0.608680108677286,0.0382395268965925,0.0236165288565593,-0.0319361600033313,-0.4044313780727485,0.9136587096272883,0.1639560646728269,-0.0047835849675517,-0.4330996771148975,-0.0067236596879753,0.0512800272138685,3.080295414010544,0.0011821161854937,0.8699631540771837,5.865441686567852e-05,-0.0620096347204845,-2.4731213074532408e-05,-14.605573120456032,-31.51350980325552,-1.0608801395659813,-0.9857160755147836,14.178122983708215
2.4877078887887003,38.91268423367409,29.193218140113377,-0.0176955609384444,3.302020230063,0.0963401475717714,0.2915360201800862,0.0390692748064648,0.0710363111568697,0.0352891540129743,-0.3947879999397016,0.9153995967287452,0.168372807397216,-0.0029752541564912,-0.3138771881206848,-0.0084090143180764,0.0565938877035348,1.7214891516509292,-0.0026259277430017,0.461753748329564,0.0001213793677546,-0.0369858348088555,-0.0006897248950792,-7.000820656710164,-14.608137367850311,-2.007923192134564,1.72645068164935,7.189135416994927
2.870989613387025,38.158138864768034,27.468935501857747,-0.0066713185695173,1.8250657889964776,0.0564489644886776,0.0851259917584416,0.0543654714440958,0.0961017534207132,0.0561800422837367,-0.3847060376504112,0.9162818133944398,0.1970233091457175,-0.0087307899457394,-0.1799898631694218,-0.0069182363792177,0.0461988388380069,0.6359721166702752,-0.0186208999050076,0.144673469330188,0.0004522110310696,-0.0137433100914907,-0.0031084716984026,-3.2397665188655,-6.505689587655193,-2.0234799561612418,-0.0302661589309696,2.914501825356915
3.2938504164608235,36.66433458503319,25.62519296227489,-0.0301043754771437,1.581443411331091,0.0595243990696892,0.0845055554231978,0.0616916404370607,0.1154100980915384,0.0673598231658241,-0.3723337713429885,0.91841496281788,0.5702873980862129,0.0011968414580006,-0.1658788039651017,-0.0106393525662141,0.0501741793204695,0.0311988093901802,-0.0161250644827751,0.0663266091501526,0.0003414266350004,-0.0062937896456221,-0.0029477647833544,-1.4870860135454584,-2.550664524108727,-1.968163829466932,0.869484384098099,1.395798312670599
3.3440187140045063,36.511368769239766,25.47653018959716,-0.0367246521599392,1.5777256894034828,0.0602878238017017,0.0783102941900995,0.0658253991855123,0.1173742871801132,0.0681079158409501,-0.3702883901908463,0.9189408956567796,0.5587327697340719,-0.0121314603464844,-0.0994298223358247,0.0076467779194857,0.0437379026208615,0.0353540853369279,-0.0196904834032746,0.0687705384897863,0.0004988498919477,-0.0041010064685389,-0.0028270645053843,-1.6000705937991095,-3.0089610215018507,-1.9324730275379312,0.3207444333164292,1.1967704649187365
3.3583651489128146,36.45543744691286,25.429022778732843,-0.0350314791612563,1.5694867828588648,0.0450978585140926,0.0528854980777532,0.0612723379484214,0.1179119362203097,0.0683394272433803,-0.3698436304842016,0.9190339880471812,0.5796936745931649,-0.0043510870401488,-0.1351407771986472,-0.0035556454225549,0.0473063944131693,0.0291848375752241,-0.0195758792476111,0.065747099214375,0.0004432769316736,-0.0051974131364927,-0.00312563904717,-1.5673863486830393,-2.9181983583775266,-1.923601088920666,0.2863150556556102,1.1947933780307616
3.392180172615914,36.32273963173655,25.32836434705307,-0.0299217169308437,1.5405076392854324,0.0415408668908415,0.0407110622661819,0.0612703545166777,0.1189080545097149,0.0686357438124094,-0.3688614318582945,0.91927825645596,0.6442800975424103,0.0014883127742589,-0.1610927393112858,-0.0112815942769294,0.0452075029717562,0.0172000993728211,-0.0188956510542356,0.0632211647232519,0.0003885197275314,-0.0058937046300415,-0.0034060488964496,-1.5226470522702729,-2.858281494751972,-1.9131774740060443,0.2928362292417594,1.183583078913363
3.445520909514486,36.111247275839,25.203741089757404,-0.0241924905402958,1.5061210376201113,0.0390728920068187,0.0450064531324783,0.0647720069066108,0.1204456448197761,0.0690860002431343,-0.3672521000842832,0.9196886189036972,0.7392557108461653,0.0041449724680453,-0.1594366554544387,-0.0114972719052146,0.0462376332561286,0.0040614629361258,-0.0182970942006452,0.0586515717648237,0.0003535347120611,-0.0054831802229073,-0.0033413637036534,-1.4471849025559516,-2.716266955014768,-1.892166167968902,0.2683521689164215,1.1661250150301
3.5186456157468413,35.81720830890794,25.0967838850288,-0.0202769716122708,1.478171867904932,0.0353464194698468,0.0465388676167749,0.0683080678305061,0.1224699252922576,0.0698439508176574,-0.3649000724995315,0.9203000224787872,0.8349820308903906,0.0080878598390526,-0.1561965740844743,-0.0112978518438259,0.0444581272788176,-0.0057522375324595,-0.017641092917469,0.0551488988354223,0.0003033817854414,-0.0050948505002631,-0.0032316711853216,-1.3613250724019477,-2.5838423198872724,-1.866951844681641,0.2638879073557229,1.1443140192009913
3.611918965330686,35.435164507718746,25.03490807790912,-0.018563717881802,1.4569390592000753,0.0317157131208664,0.0465415787293476,0.0709668010759144,0.1249390344988743,0.070877303221124,-0.3617437544457639,0.9211348427439672,0.897156596061773,0.0101931168655941,-0.1535760175864526,-0.0108304176662956,0.0448214413228232,-0.010914926792167,-0.0171408413533218,0.0506633226542783,0.0002724697464629,-0.0046658451119195,-0.003127568651988,-1.2537276008077622,-2.393496778454813,-1.8326732296738124,0.2376503880130054,1.117915821360327
3.725816649990605,34.957931618327784,25.00946390927365,-0.0176479389707054,1.4371366146228075,0.027225080570649,0.0440262033969571,0.0729935516959673,0.1276970906987183,0.0721382448470224,-0.3577577201905527,0.9222148257397964,0.924066384777104,0.0107770898821021,-0.1510558378133664,-0.0106256086257221,0.0429734945954264,-0.012916116396722,-0.0165487187969849,0.0466157192163866,0.0002560377397569,-0.0042812230941942,-0.0030302630211367,-1.1366474548334182,-2.204970392824301,-1.7942327289726134,0.2250310496834383,1.0859540932749496
3.860935007392323,34.37719312760676,25.000356307215423,-0.0171043611179889,1.4160359624902137,0.0228849658712887,0.0418201159748522,0.0749748061389094,0.1306587214515039,0.0735625856246706,-0.3528908855728762,0.9235616791185048,0.9341288891047,0.0103491949047455,-0.1485491503833008,-0.0102870599893198,0.0428286692366986,-0.0136319163204789,-0.0160466215731502,0.0413504095135497,0.0002510047717097,-0.0038095070659585,-0.0029358192625781,-1.0010664298934295,-1.9621399127711503,-1.7481470567034711,0.1923543011111756,1.0483990342598717
4.018003971657686,33.68400406637746,24.995442578949348,-0.0164085462019939,1.3930823631041993,0.0178310660803464,0.0386271377484968,0.0769586704565802,0.1336778911350246,0.0751401504170437,-0.3470767920711727,0.9252043625666208,0.9390528803258958,0.0096405187720002,-0.1455149351355081,-0.0099963278108905,0.0407925853877365,-0.013972545267122,-0.0154574243638085,0.0361739790768107,0.0002473419733621,-0.0033270922023153,-0.0028304795703927,-0.8584397996665297,-1.7168446205805588,-1.69855997063608,0.1692931766573916,1.0056073126068896
4.197903739511883,32.869110991026496,24.9914660655824,-0.0159646416130407,1.3677738183732755,0.0128700362718762,0.035587621703858,0.0790455036267527,0.1366383618317639,0.0768014759700495,-0.3402290850692755,0.9271768875216524,0.9431125447017826,0.0088162934777701,-0.1424093954728684,-0.0096151646318982,0.0401824256664479,-0.0142398320268561,-0.0149767903210248,0.0299610502189402,0.0002466029198691,-0.0027678036242301,-0.0027387682678813,-0.7034179975466428,-1.4248965430961222,-1.6425788529534124,0.1280188358643171,0.9580052722276614
4.401685965603046,31.92330625062033,24.98728188626331,-0.0152612271681706,1.3411238238318408,0.0074260205004544,0.0319266805124449,0.0809756925031588,0.1393802775108077,0.0785277678141019,-0.3322643078775696,0.9295096440662888,0.9464152577024662,0.0079394620425805,-0.1389120440551736,-0.0092416468609064,0.0378875815685207,-0.0144693517981502,-0.0144423671709131,0.0238701906936182,0.0002454465128364,-0.002203131561482,-0.0026378433302463,-0.5469314717202808,-1.134001008288224,-1.5837045467229036,0.0948229418751621,0.905965122656008
4.630600638558137,30.837874985382324,24.982807041033844,-0.014654903285777,1.312822214251691,0.0021668751336855,0.0283030990792686,0.0829289205042695,0.1417635605628437,0.0802280814006752,-0.3230884152388328,0.9322348178413258,0.949393358194417,0.0070380701874246,-0.1353872113506583,-0.0088429475425612,0.0368123246490317,-0.0146688843562171,-0.0140137377487967,0.0170260478396069,0.0002462999238391,-0.0015832298280541,-0.0025524598268423,-0.3857565011125767,-0.8074257357227526,-1.5193951494661198,0.046117853500704,0.8499158250846616
4.886130218090552,29.60516258466681,24.97820127829636,-0.0139455837798751,1.2844835525629368,-0.0034080815800083,0.0243201926384849,0.0845846209898242,0.1436177419187019,0.0818712093716918,-0.3126043906080171,0.9353773319777878,0.951643364393982,0.0060964995460734,-0.1316725906240851,-0.0084042992193228,0.0342083815003444,-0.0148128854584701,-0.0135299475295329,0.0104466320272779,0.0002465887301468,-0.0009751758956262,-0.002456183068602,-0.2299256152240658,-0.4895237642742593,-1.4526106627851838,0.0058944548367349,0.7902802827829605
5.170033208369321,28.219096324774345,24.97361710463572,-0.0132500827262448,1.255392923147599,-0.0087328665561466,0.0202498026390942,0.0860408754346061,0.1447759493565917,0.0833418108033523,-0.3007227155852031,0.9389575382571206,0.9529691321240348,0.0051487432716354,-0.1279761331967303,-0.0079551944933791,0.0326696338815028,-0.0149003658276388,-0.0131214206602999,0.0034392275483489,0.0002481666209625,-0.0003372504828091,-0.002371129871471,-0.0776486878124875,-0.1492682270679336,-1.3809519706811078,-0.0459021300222287,0.7275441981986059
5.484400193444236,26.676061850070827,24.96891183336947,-0.0124579454513936,1.2274203047072632,-0.0142162113873226,0.0160060779090637,0.0870237280097548,0.1450501780528434,0.08458654900516,-0.2873513537744929,0.9429824807671092,0.9531346177994304,0.0041686368893988,-0.1242791167038874,-0.0074491512178524,0.0297285077146087,-0.014905195291086,-0.0126176619195694,-0.0030870649101671,0.0002483709933219,0.0002654867070008,-0.0022682453239405,0.0621265210078978,0.1713211187638129,-1.3068308999454223,-0.0870258674235391,0.6622525013198475
5.831726602793207,24.97557015066921,24.96451688190561,-0.0116107533097741,1.1997544874298345,-0.0193572373415021,0.0116594807467104,0.0875468881110509,0.1442472612336384,0.0854645032044585,-0.2724200558360482,0.9474477362007594,0.9519770328317824,0.003210792668134,-0.120688994437361,-0.0069251865247838,0.0277252246897152,-0.0148222735849422,-0.0121205673741904,-0.0096895996332364,0.0002484017371626,0.0008692645699471,-0.0021656400719527,0.1901870857675041,0.4983073064199563,-1.2277790275426488,-0.1344891452984806,0.5950421804755958
6.215008327391532,23.121425120097093,24.960209855034893,-0.010626307597854,1.1749333643281343,-0.0244488623405431,0.0074273829511349,0.0873386001945479,0.1421673877315689,0.0859109487498697,-0.2558676405580047,0.952323832561644,0.9491454658287464,0.0022480308802049,-0.1173574237239624,-0.0063350243956676,0.0244515333918693,-0.014627400570764,-0.0114631981929865,-0.0155369260170571,0.0002456354977269,0.0014098419130689,-0.0020349142302703,0.2989869995534952,0.7914136820316912,-1.1456634264206185,-0.1677591462994632,0.5266428189223362
6.6378691304653294,21.122304678350364,24.956336609851537,-0.0095305860792858,1.1519195096961596,-0.0290064606611743,0.0030943198872529,0.086359513402725,0.1386077107382089,0.0857714747520377,-0.2376779112929341,0.9575602996864484,0.9445975641136858,0.0013548986757756,-0.1142608792202669,-0.0057235437758013,0.0220460797647456,-0.0143138089653461,-0.0107259624626414,-0.0210767238936937,0.000240718677732,0.0019189584667527,-0.0018907988942785,0.3889203446179139,1.072668905581723,-1.0578516091460806,-0.2015920763468618,0.4579499450585168
7.104733207622453,18.993214275479016,24.95285282677956,-0.0083968215376696,1.133021755316323,-0.0331754279103228,-0.0009363249852133,0.0843248468210323,0.1333770843736298,0.0849510301798429,-0.217873551228383,0.9630712203255654,0.9380068897199696,0.0005204442233976,-0.1116224946425741,-0.0050519074303904,0.0185295130800358,-0.0138568300067271,-0.0097703622614495,-0.0255566307876145,0.0002313486168516,0.0023346718142124,-0.0017100729251988,0.4543855159537222,1.3037268936588873,-0.9659208360597352,-0.2177564755215287,0.3899644702999184
7.621063329230694,16.756086880833802,24.95005056026489,-0.0070540202586857,1.1174155693775112,-0.0364481256684884,-0.0048941074896712,0.0811416031054076,0.1263128180246433,0.0832893174634007,-0.1965650055248,0.968737075573478,0.9293745452871768,-0.0001576723068136,-0.1093847806426204,-0.0043670297276833,0.0158663674614598,-0.0132495336116149,-0.0086721827108377,-0.0293517816990429,0.0002179225458633,0.0026859761129735,-0.0015067503997489,0.4960947415594752,1.5035991361896366,-0.8673581566268885,-0.229885977383025,0.3239039130615049
8.193696709619452,14.44125754024303,24.947930923256564,-0.0056962551348349,1.1073502078934183,-0.0388310621085316,-0.008269909077346,0.0765992616966708,0.1173132308980408,0.0806883810721896,-0.1739463174370638,0.9743976894389073,0.9184927924990126,-0.0006733548141321,-0.1078195877161445,-0.0036527728081536,0.0122993671603554,-0.0124698339583209,-0.007357915099841,-0.0317937306348137,0.0001990858328361,0.002914990719621,-0.001268784375925,0.5110808031638266,1.6367089341529746,-0.7642685098946381,-0.2230701913582798,0.2610448026166337
8.83133081249836,12.087499935378952,24.94669936824189,-0.0042241705349748,1.101814541447139,-0.0398090590234387,-0.011299134416097,0.0706366956489277,0.1063695774446515,0.0770159852051325,-0.1503504102066197,0.9798623146727266,0.9055062507950868,-0.0009215645000579,-0.1068145576186211,-0.002963054921601,0.0096318538912891,-0.0115143186663726,-0.0059284496911157,-0.0332274972098641,0.000175615977954,0.0030505728919395,-0.001014321494513,0.5012861290294977,1.7206181565567875,-0.6552032978022131,-0.2110904755662561,0.2028509760556651
9.545247083705144,9.743324464280043,24.946406129707533,-0.0028815442550759,1.1026998814429787,-0.0393418747379709,-0.0133866162734146,0.0632141436614991,0.093618690444474,0.0722229791294494,-0.1262480736711966,0.9849172621187674,0.8904211352432432,-0.0008954720439649,-0.1066420157831028,-0.0023061407377295,0.0063241359677941,-0.0103693276812769,-0.0044084690091853,-0.0330999514218433,0.0001478804298319,0.0030427773981809,-0.0007475747166362,0.4672372907511738,1.7243887014097972,-0.5442073692735389,-0.1832197283711287,0.1506630570747728
10.35042746593771,7.465991359611666,24.94712083141447,-0.0016062663046212,1.108662833361583,-0.037056458330108,-0.0147583187220374,0.0544842565305982,0.0793810444224728,0.0662956722503497,-0.1022799030353347,0.9893551806205456,0.873620547864873,-0.0005209666078094,-0.1071309316046808,-0.001738588990536,0.0040267779898863,-0.009045144277644,-0.0029368244129737,-0.031785885568109,0.0001176414396698,0.0029250175595135,-0.0004926678745949,0.4131965641710663,1.666993396728287,-0.4321618528674031,-0.153969146642393,0.1058217202484228
11.267350599175792,5.322452791669306,24.94887310902396,-0.0006324764999513,1.1210269332977405,-0.0331050298196334,-0.0148240772283817,0.0447552467361349,0.0642095252930035,0.0593559125765952,-0.0792259902421787,0.993004788462587,0.8554381569321724,0.0001597044927183,-0.1085077700042081,-0.00127782416072,0.001408468023396,-0.0075498857981972,-0.001625953024773,-0.0289185455310067,8.72839458678016e-05,0.0026628996418906,-0.0002677579874918,0.3439286990010232,1.5263301429516092,-0.3259922321836455,-0.1163963193770181,0.0691993157326427
12.325033348355628,3.386592494889365,24.951550093648443,8.924882188754475e-05,1.1377970561802218,-0.0275498894612284,-0.0139313804232954,0.0345617169343281,0.0488775820571619,0.051666926917301,-0.0579699186647773,0.9957721877726085,0.8366191537513598,0.0011285743913625,-0.1104959372168434,-0.0009625308564737,-7.519542842206646e-05,-0.0059274904294617,-0.0005991466325962,-0.0249912911057174,5.920772660823074e-05,0.0023022647434969,-9.367963275332952e-05,0.2665461128836887,1.327821491983897,-0.2286617388400953,-0.0844957040083828,0.0413339522447908
13.566521913284426,1.7399352184679922,24.95504729228928,0.0004296969885739,1.1592155564249012,-0.0210297281539118,-0.0117358071948598,0.0246191413966841,0.0343584390465813,0.0436566802836779,-0.0393955606191974,0.997668747560286,0.8179064534155955,0.0022439807643146,-0.113179978426772,-0.0007864187761556,-0.0016056474130217,-0.0042327403247342,5.155634624422797e-05,-0.0199021961056071,3.6404481788554885e-05,0.0018326702626114,1.573487397703265e-05,0.1890640989240269,1.0635402740424005,-0.147839964564725,-0.0526245356548265,0.0218959212072161
15.059659821289369,0.4656706657996953,24.959018300888296,0.0005160768676518,1.1825475560448295,-0.0142346739438057,-0.0088483975119226,0.0157252560227678,0.0216621696091973,0.035987075709834,-0.0242554334971872,0.9988135371740596,0.8005563518272663,0.0033803190784007,-0.1161573325640843,-0.0007380245997297,-0.0019784275651623,-0.0025822802780926,0.0003446768738129,-0.0143202779305008,1.980779377886248e-05,0.0013176044556035,6.384587106226276e-05,0.1193676627852275,0.7696143168640681,-0.08474333571285,-0.0314028199695376,0.0099478936707193
16.920688668198178,-0.3551889503951164,24.96315213060363,0.0003821676805685,1.206672611363637,-0.0081767937830031,-0.0053630597548264,0.0086266060629133,0.0116946723569763,0.0294242653294255,-0.0130045420949643,0.9994047429672988,0.7858644703792107,0.0043560682568621,-0.119305619228917,-0.0007699472926184,-0.0022021296185903,-0.0011203302463689,0.0003361551059485,-0.0085175934166299,1.018327574105254e-05,0.0007815324033616,6.155132206561636e-05,0.0642649369772319,0.4598629728805375,-0.0425566060834008,-0.0138835353656852,0.0037084956925513
19.37490255467584,-0.6703688387962687,24.966735586089616,0.0002072072979169,1.2273396017152198,-0.0036546995107369,-0.002263619604827,0.0037474232676134,0.0049185622154371,0.0249437194676827,-0.0056569932204953,0.99965121095884,0.7757699144751691,0.0050877635938197,-0.1220040444074983,-0.0008339473406035,-0.0014551793425871,-7.946463647650862e-05,0.0002035581948486,-0.0035189362213148,5.226313062149595e-06,0.0003212650875752,3.8469627463379534e-05,0.0272765551940682,0.1913440745946322,-0.0168823771840787,-0.0059543835091737,0.0011611706256093
22.957217648215444,-0.4950425115992727,24.969091461374564,6.616365398803019e-05,1.241163374945028,-0.001041400905109,-9.31926610055418e-05,0.0011059177633604,0.0012650090491476,0.0231526027121949,-0.0017127743189823,0.9997205432316836,0.7715275465413091,0.0055647472237209,-0.1238216582836567,-0.000896351463456,-0.0007223206058462,0.0003661825000149,6.988059312927844e-05,-0.0001687567057066,2.84946466200438e-06,1.3517848640152017e-05,1.5114019260405722e-05,0.0075552628895726,0.0100230836078743,-0.0047595190124496,2.504924469571289e-05,0.0003298917445868
29.59649606634737,-0.0558813279802066,24.969487205654787,1.281688889609703e-05,1.2437607646514677,-0.0001177192633835,0.0002951185055064,0.0001475289796872,-6.629772517729311e-05,0.0241222080188129,-0.0001460143110504,0.9996994108087722,0.7734211746374763,0.0058854416253386,-0.1241530410288642,-0.000940932424154,-1.300443116117187e-05,0.0001636753625376,1.6195856930637764e-05,0.000466394712396,6.367659810046741e-07,-4.3228860782034e-05,4.797782472959654e-06,0.0008661003813098,-0.0249641827036843,-0.0002876605013655,0.000142161854877,4.397188915306989e-05
0.0,66.09482183174654,24.62775093513104,4.637137530550699,4.956352436044485,0.0303595997492498,0.0314701852430452,0.2570205293091867,0.6483285675689985,0.7416640651905084,0.1574832384565523,0.0693073768386618,0.8669963118878709,-0.4363323129985821,0.4363323129985821,-0.4363323129985824,0.06201176248488,0.0733778544897209,0.589427081474957,-0.2335037360982013,0.1534343223963103,0.2275814280328435,-0.2037206396448443,2.443003516388874,6.660736696433967,11.069545614754237,-26.56671201854313,21.57657083608826
0.0143464349083083,66.0888313619902,24.731121169224608,4.452111352152074,4.377568903244346,-0.8682060868517721,-0.482588807243677,0.4468164490438474,0.6502172221298332,0.7394110526965512,0.1589778853883123,0.0722387817039231,0.5623698242979825,-0.4363323129985824,0.4363323129985824,-0.4363323129985824,0.0995682817097519,0.0882429270263888,0.5045359595117271,-0.2051162815905459,0.0900110980091575,0.0696444618406521,-0.2017335649509028,4.06562130361845,4.890441362962766,9.8730652284485,-26.306427385999992,21.501760976753225
0.0481614586114082,66.09972023153506,24.96303757005088,3.615699279290508,2.853705960136596,-1.890542779981809,-0.995913495499572,0.9836465934997488,0.6592971655623878,0.7261822199309325,0.1690546657462495,0.0969316359821008,0.4029802590011621,-0.4363323129985824,-0.2155019596948214,-0.3467758856019367,0.0805928863921436,0.1011143928322046,0.414569325418089,-0.3431064323213573,0.0096413422630083,0.0214482229802202,0.0443263267187219,4.177528437898356,5.889386105152326,9.818165425020878,-26.42060121567501,21.059209535778983
