t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,u1,u2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,v
0.0017970344927218935,-0.010277409910087373,-0.039907902428832166,-0.05944428901636442,0.0017795665218652771,0.1949899295507251,0.32907385327767213,0.1266077974723717,-0.10820113724691377,0.11862213901755632,0.2524503902266821,0.13637549781034733,0.1858596255406472,-0.027955656841041662,-0.4398133204331366,-0.3904362950525967,0.029402160616959334,-0.029402620029419718,0.39040938427894334,0.4398133468864624,0.0279556103691511,-0.1858497636619838,-0.13632643502856376,-0.2523853994810191,-0.11856122139942812,0.10824163398268763,-0.12659888800968389,-0.32907374718845045,-0.19498997456592063,-0.0017795335214267482,0.059444262590210094,0.039907921774973626,0.010277412912669058,0.07811662796513348,-0.041558517919597734,4.3952945588538096e-05,0.0003605291718145099,0.0012049278329722512,0.0028615393013592173,0.005477615511552063,0.00867743789875196,0.011216739826037724,0.01292572756467287,0.015479969449080436,0.01565649774316128,0.006498524842546343,-0.017675156504921314,-0.07290136138479288,-0.14494172992349666,-0.18098746203475854,-0.18362481322798058,-0.1642971276195566,-0.12962923512184896,-0.08620474456730526,-0.04914171639029893,-0.033845274905239864,-0.028018240533893058,-0.0241867967201969,-0.01909708722886224,-0.014437817315846799,-0.011653063785029708,-0.008747656504907421,-0.005456131512891253,-0.002838476659049621,-0.0011945984374362015,-0.0003563525784890881,-4.3507440571317e-05,0.039045524577888284
0.002234426823768366,-0.01013221975327197,-0.03938912554243204,-0.058410318396626026,0.002549563910243707,0.1951512483445525,0.3276250144978323,0.1262734760191458,-0.10695477495509309,0.11841574353962835,0.25195295166662784,0.13669944476173254,0.18541673300560632,-0.02808007617323503,-0.43883104239787935,-0.39051037150933526,0.02852807730875812,-0.028528676276299337,0.39047694004029715,0.43883108317698605,0.028080004622600463,-0.1854044350062513,-0.13663851026580476,-0.2518721672682359,-0.11833995978799455,0.10700510687382254,-0.1262623788980899,-0.3276248512973627,-0.19515131665402063,-0.0025495141799614968,0.05841027900596419,0.039389153837712076,0.01013222563600528,0.07809260593621423,-0.04153887221449547,4.3971310485010765e-05,0.0003606669381731962,0.0012052546854446917,0.002861500558341539,0.005475874108853959,0.00867278637301765,0.01121381170329838,0.01292863229955985,0.015476860496315073,0.015645884986994322,0.006491066272360281,-0.01768911184255008,-0.07287133490735807,-0.14483773793066818,-0.18092054278681594,-0.18357035786517745,-0.16424370691469212,-0.12957716670888023,-0.0861477482854024,-0.049114957465474604,-0.03382903470155392,-0.028007850142481635,-0.024176576257055205,-0.01909290682044665,-0.014438875958177527,-0.01164941593895758,-0.00874263699478492,-0.00545427731916589,-0.0028383911111182275,-0.0011948714122418482,-0.000356484034450999,-4.352459593636171e-05,0.03899843986044371
0.0026718191548148382,-0.009999777305953134,-0.03886730814221229,-0.057392759016451904,0.0033247102809737124,0.19530008887523123,0.32618854843151995,0.12594244969040677,-0.1057177502038341,0.1182133947421933,0.25145715172846983,0.13702103711012814,0.18497510840735626,-0.028203631448097916,-0.4378530866023935,-0.39058083961933426,0.02765435994340555,-0.027655109520786487,0.3905408991218429,0.4378531447383468,0.02820352956776888,-0.1849603605770705,-0.13694825799053018,-0.251360583154873,-0.11812273041364495,0.10577790921821377,-0.12592915726403606,-0.326188316233117,-0.1953001847461546,-0.0033246409572249467,0.05739270468633014,0.0388673464819466,0.009999787043353163,0.07806857786468985,-0.041519222407716584,4.398941189485592e-05,0.0003608028547058322,0.0012055760153898865,0.0028614572667466833,0.005474129185325542,0.008668152437377707,0.01121089517725554,0.012931504584937754,0.015473755084221778,0.01563529334907117,0.006483584821545091,-0.01770301762431826,-0.07284132098067234,-0.1447339524471283,-0.18085359465864453,-0.1835158762733399,-0.16419027569618372,-0.12952508809940444,-0.08609085567504879,-0.04908823251832598,-0.033812805427767934,-0.0279974525527001,-0.024166369880675335,-0.01908872614794143,-0.014439906279831568,-0.011645779345262588,-0.008737635635475097,-0.005452419265909195,-0.0028383004602587805,-0.0011951391222190764,-0.00035661360304321176,-4.3541489840937806e-05,0.03895151487294253
0.0031092114858613106,-0.009874396070839005,-0.038344245320188576,-0.05639055900300065,0.004104330856030267,0.1954369011177726,0.32476425223477806,0.1256147043877916,-0.10448997710997625,0.11801502817107176,0.25096300286877804,0.13734027618508254,0.18453475459354746,-0.028326333193431377,-0.43687942137050345,-0.3906477464970165,0.026781052534550036,-0.026781963872341684,0.390601308731377,0.4368794998658215,0.02832619580092924,-0.18451754336549261,-0.13725567937654298,-0.2508506594742679,-0.11790946921340649,0.10455995530785614,-0.12559920893488113,-0.32476393931997355,-0.19543702856092948,-0.004104239310072044,0.05639048799653429,0.03834429459565837,0.009874410587569386,0.07804454381925463,-0.04149956858608867,4.400727296302782e-05,0.00036093692160289026,0.0012058919156419895,0.0028614093897182985,0.005472380864936278,0.0086635359876692,0.0112079901202071,0.012934344674661816,0.015470653115912001,0.015624722766090244,0.006476080633203333,-0.01771687390238634,-0.07281131978049346,-0.14463037261406173,-0.18078661813885105,-0.18346136867918522,-0.16413683414409197,-0.12947299965052483,-0.08603406633553227,-0.0490615414808546,-0.03379658709795642,-0.02798704780356885,-0.024156177535226978,-0.019084545170483982,-0.014440908517816743,-0.011642153885924498,-0.008732652305409415,-0.005450557464058811,-0.002838204665122884,-0.0011954016491427864,-0.00035674127879505534,-4.355814072434982e-05,0.03890474822196836
0.003737587316585851,-0.009700234951441376,-0.037593044533471974,-0.05497586098110068,0.005230978763206259,0.1956132394325477,0.3227389680082416,0.12514955868688532,-0.102742126546324,0.11773688701510493,0.2502560039870156,0.1377947909794018,0.18390435493728294,-0.028501139399819575,-0.43548805991925893,-0.3907377283739737,0.02552722822241764,-0.025528391659965427,0.3906819771327962,0.43548817286092495,0.028500942055664828,-0.18388358123066745,-0.1376932632239186,-0.2501210139688349,-0.11760990599549179,0.10282619788472944,-0.12513088461684013,-0.32273851894782907,-0.19561341876233634,-0.0052308511280263655,0.05497576340538938,0.03759311073175397,0.009700257811262936,0.07801000519975576,-0.041471326241860416,4.403253723873416e-05,0.000361126298155127,0.0012063364208446143,0.002861332515298066,0.005469863450402562,0.00865693420494464,0.01120383641613123,0.012938369016664307,0.015466202536962508,0.015609573354692168,0.006465260297900812,-0.017736693864870912,-0.0727682414405637,-0.1444819238026987,-0.18069034819055316,-0.18338301576782365,-0.16406004008369143,-0.12939815072753807,-0.08595266038923743,-0.049023255252795224,-0.03377330635999785,-0.02797208746080482,-0.024141559237524507,-0.019078537991863133,-0.01444229968948724,-0.0116369646558051,-0.008725524364394048,-0.00544787637733898,-0.0028380579642504297,-0.0011957698875159008,-0.0003569213903016331,-4.358165657473465e-05,0.0388378357021445
0.004365963147310391,-0.009528705416240292,-0.03684434437283064,-0.053588739596576083,0.0063639591536833046,0.19576678970857728,0.3207378702510796,0.1246910868252356,-0.10101293295142647,0.11746664071251718,0.24955247786763726,0.1382444524685181,0.18327659497252047,-0.02867423889727871,-0.43410539469126175,-0.3908205942910517,0.024274468070803155,-0.02427590710101496,0.3907555543015223,0.4341055481296283,0.028673971250045692,-0.1832522315012887,-0.1381260485754747,-0.2493948599437821,-0.11731821054225336,0.10111108195963947,-0.12466921784708873,-0.3207372616594127,-0.19576702800171666,-0.006363791055023267,0.05358861287935795,0.03684442853343994,0.009528738152023082,0.07797545458813492,-0.04144307604060149,4.405735119479937e-05,0.00036131188469036134,0.0012067701385662178,0.0028612460201170695,0.005467339615175781,0.008650367997519158,0.01119970575116669,0.012942328165184905,0.015461758590751759,0.015594467073064857,0.006454393757340254,-0.01775641193378477,-0.0727251902190866,-0.1443338951832575,-0.18059402206688566,-0.18330461032759932,-0.16398322559828998,-0.12932328326475476,-0.08587146559824292,-0.04898503866958581,-0.03375004827669585,-0.0279571125414253,-0.02412696961467188,-0.01907252998395884,-0.014443634068926202,-0.011631797822163894,-0.008718433036712228,-0.005445188085091413,-0.002837900473485827,-0.001196127799286675,-0.00035709760689357843,-4.360470718879154e-05,0.03877124311122043
0.005622714808759472,-0.009186035927526036,-0.03536071137125672,-0.05088966906026525,0.008643138463598278,0.1960098153984018,0.3168062330844508,0.12379388791044821,-0.09760948719163874,0.11694908167376883,0.2481559944702381,0.13912922304504338,0.18202903528846048,-0.029015447892141794,-0.43136578227576766,-0.39096551808928726,0.021772640374927113,-0.021774702188306395,0.3908819758120694,0.43136603450397276,0.029015009398896365,-0.18199741209720982,-0.13897722946446014,-0.24795317559185728,-0.11675767629278229,0.09773574708966205,-0.12376557945889742,-0.3168052370342514,-0.19601019025821037,-0.008642878448889555,0.05088947826571736,0.03536083319685602,0.009186092108916325,0.0779063181618,-0.04138655305817478,4.4105653448475145e-05,0.00036167179990395887,0.0012076060832467844,0.0028610438751344143,0.005462273982361927,0.008637341120231871,0.011191512080525374,0.012950053782473239,0.01545288951339214,0.015564383105578873,0.006432523779802842,-0.01779554310076866,-0.07263917104083571,-0.14403908866320153,-0.18040120690482178,-0.18314764453846574,-0.1638295374739095,-0.12917349680514878,-0.08570970486945718,-0.04890881362695848,-0.03370360022081099,-0.02792711945481088,-0.02409787571378164,-0.019060511025960018,-0.01444613514775413,-0.011621529997152403,-0.008704358848331203,-0.005439791063141952,-0.0028375528100190793,-0.0011968134193448387,-0.00035743845040278556,-4.364943342696571e-05,0.038639001929248316
0.0068794664702085525,-0.008841486490854788,-0.03390189994645248,-0.04828043048071369,0.010931573611492636,0.19617391058114966,0.3129655762628585,0.12292251493193594,-0.09427760391205985,0.1164608817243266,0.24677384114462278,0.1399946073916605,0.18079215485242847,-0.02935021691987722,-0.4286598543980848,-0.3910835746273152,0.01927654433213714,-0.019279326239734683,0.39098163198384484,0.4286602285410174,0.02934956861866716,-0.18075316776803171,-0.13980923784819604,-0.24652589243097817,-0.11622640560510579,0.09443191860263685,-0.1228876995666234,-0.3129641043106847,-0.19617444288819091,-0.010931210114279019,0.04828017049091987,0.033902060051102564,0.008841569733212982,0.07783713605166671,-0.041330001588427624,4.415219722117404e-05,0.0003620169344049528,0.0012084013446621508,0.0028608024773254656,0.005457186433770618,0.008624453014922543,0.01118340624691874,0.012957527229099215,0.015444043775731208,0.015534469240144783,0.006410474159598043,-0.017834268904912763,-0.07255326590799345,-0.14374593362849009,-0.18020818371234143,-0.1829904766551957,-0.16367577400064448,-0.1290236483092202,-0.08554877504729103,-0.0488328647268089,-0.03365724320656666,-0.027897069524006904,-0.024068894458959142,-0.01904848741469251,-0.014448417046407673,-0.011611347766940722,-0.008690427047398313,-0.005434368649977824,-0.002837161179527614,-0.0011974599365927531,-0.00035776405811023895,-4.369233628926358e-05,0.03850799372982738
0.008136218131657633,-0.00849650259697913,-0.0324726294832245,-0.04575082472261003,0.013220667511046173,0.19626611046746661,0.3092124617890952,0.12207633337373167,-0.09101529376321774,0.11600062886421254,0.24540628217959753,0.14084063535038874,0.1795660254238866,-0.0296787947714887,-0.4259869015380816,-0.3911757828174615,0.016787113186587686,-0.016790714688631907,0.39105554360517386,0.4259874199801477,0.029677899328877436,-0.17951957352611067,-0.140622099913419,-0.24511327250806358,-0.1157229945721926,0.0911976108122077,-0.12203494227587615,-0.3092104285577392,-0.19626681676820568,-0.013220192097604826,0.04575049286585587,0.032472827064890936,0.00849661526593894,0.077767909715199,-0.041273423530375726,4.419698701969703e-05,0.00036234760136350457,0.0012091573158446983,0.002860521503454467,0.005452079241858041,0.008611701393589985,0.01117538547799602,0.012964754050803115,0.015435219361301081,0.015504723798017452,0.006388248386587132,-0.017872590975670476,-0.07246747823793365,-0.14345441110590743,-0.1800149632906194,-0.18283311199909538,-0.16352193938582607,-0.12887374560404488,-0.0853886672237523,-0.04875719033590718,-0.033610977483365306,-0.02786696375423294,-0.024040024455827876,-0.01903645831095442,-0.014450484897447186,-0.011601248569217988,-0.008676635020056363,-0.005428922939577309,-0.0028367252711307693,-0.0011980686071672048,-0.00035807474128478014,-4.373342494494955e-05,0.038378188539179736
0.010954959821163056,-0.007731968333748036,-0.02938600469455534,-0.04032705512344458,0.018321849437828205,0.19624272732113576,0.30109713223662915,0.1202666649951069,-0.08394147898889417,0.11506311582015119,0.24239326725146076,0.1426680195739722,0.17685536821733888,-0.030394453570098966,-0.42010820605100374,-0.39129357756611804,0.011232378222531586,-0.011238190849627743,0.39113268778713267,0.420109125629122,0.03039287640130163,-0.17679182300731872,-0.14237584236176,-0.2419994316093779,-0.11468840420938752,0.08418642903847201,-0.12021026864146299,-0.30109354379886716,-0.19624386463094626,-0.01832110486000289,0.040326560974688154,0.029386279491399932,0.007732151280856488,0.07761248975262161,-0.041146438555068186,4.429114116748664e-05,0.0003630383906566748,0.0012107161095413043,0.002859746587409064,0.005440563539869528,0.008583585948938323,0.011157691565139334,0.012980093526026202,0.015415495040033228,0.015438611911681336,0.00633777618815838,-0.01795708367800332,-0.07227551007200152,-0.14280640369745617,-0.17958092988291563,-0.18247947373630316,-0.1631766697374625,-0.12853737373457916,-0.08503250957302153,-0.04858845171229053,-0.03350754218014668,-0.027799242414979677,-0.02397566983598736,-0.019009454478257182,-0.014454369767609589,-0.011578886629585894,-0.008646196516307644,-0.005416633983334334,-0.002835585973130889,-0.0011993017216169017,-0.000358719094477298,-4.3819085276301965e-05,0.03809127824785823
